 year doy hour dst
 2021 329 15 -7
 2021 329 16 -7
 2021 329 17 -6
 2021 329 18 -4
 2021 329 19 -4
 2021 329 20 -5
 2021 329 21 -3
 2021 329 22 -1
 2021 329 23 -1
 2021 330 0 1
 2021 330 1 0
 2021 330 2 0
 2021 330 3 1
 2021 330 4 0
 2021 330 5 2
 2021 330 6 0
 2021 330 7 1
 2021 330 8 3
 2021 330 9 5
 2021 330 10 6
 2021 330 11 7
 2021 330 12 5
 2021 330 13 4
 2021 330 14 6
 2021 330 15 5
 2021 330 16 4
 2021 330 17 7
 2021 330 18 10
 2021 330 19 12
 2021 330 20 10
 2021 330 21 10
 2021 330 22 11
 2021 330 23 11
 2021 331 0 13
 2021 331 1 11
 2021 331 2 10
 2021 331 3 9
 2021 331 4 7
 2021 331 5 5
 2021 331 6 2
 2021 331 7 0
 2021 331 8 2
 2021 331 9 5
 2021 331 10 4
 2021 331 11 5
 2021 331 12 2
 2021 331 13 0
 2021 331 14 -2
 2021 331 15 -6
 2021 331 16 -7
 2021 331 17 -4
 2021 331 18 -3
 2021 331 19 -1
 2021 331 20 -1
 2021 331 21 2
 2021 331 22 7
 2021 331 23 30
 2021 332 0 27
 2021 332 1 23
 2021 332 2 17
 2021 332 3 8
 2021 332 4 12
 2021 332 5 13
 2021 332 6 16
 2021 332 7 17
 2021 332 8 17
 2021 332 9 17
 2021 332 10 14
 2021 332 11 8
 2021 332 12 8
 2021 332 13 10
 2021 332 14 6
 2021 332 15 6
 2021 332 16 10
 2021 332 17 9
 2021 332 18 10
 2021 332 19 10
 2021 332 20 12
 2021 332 21 3
 2021 332 22 5
 2021 332 23 -1
 2021 333 0 -10
 2021 333 1 -12
 2021 333 2 -18
 2021 333 3 -20
 2021 333 4 -20
 2021 333 5 -16
 2021 333 6 -12
 2021 333 7 -10
 2021 333 8 -12
 2021 333 9 -12
 2021 333 10 -14
 2021 333 11 -16
 2021 333 12 -16
 2021 333 13 -10
 2021 333 14 -11
 2021 333 15 -14
 2021 333 16 -13
 2021 333 17 -10
 2021 333 18 -5
 2021 333 19 -3
 2021 333 20 -3
 2021 333 21 -1
 2021 333 22 0
 2021 333 23 0
 2021 334 0 2
 2021 334 1 1
 2021 334 2 3
 2021 334 3 4
 2021 334 4 4
 2021 334 5 3
 2021 334 6 1
 2021 334 7 2
 2021 334 8 3
 2021 334 9 3
 2021 334 10 3
 2021 334 11 5
 2021 334 12 5
 2021 334 13 6
 2021 334 14 6
 2021 334 15 5
 2021 334 16 9
 2021 334 17 12
 2021 334 18 15
 2021 334 19 23
 2021 334 20 24
 2021 334 21 5
 2021 334 22 -6
 2021 334 23 -28
 2021 335 0 -43
 2021 335 1 -36
 2021 335 2 -36
 2021 335 3 -40
 2021 335 4 -38
 2021 335 5 -38
 2021 335 6 -38
 2021 335 7 -35
 2021 335 8 -27
 2021 335 9 -30
 2021 335 10 -31
 2021 335 11 -30
 2021 335 12 -31
 2021 335 13 -27
 2021 335 14 -29
 2021 335 15 -30
 2021 335 16 -29
 2021 335 17 -43
 2021 335 18 -30
 2021 335 19 -36
 2021 335 20 -36
 2021 335 21 -37
 2021 335 22 -31
 2021 335 23 -35
 2021 336 0 -34
 2021 336 1 -29
 2021 336 2 -27
 2021 336 3 -26
 2021 336 4 -26
 2021 336 5 -24
 2021 336 6 -24
 2021 336 7 -24
 2021 336 8 -23
 2021 336 9 -25
 2021 336 10 -24
 2021 336 11 -22
 2021 336 12 -19
 2021 336 13 -16
 2021 336 14 -14
 2021 336 15 -19
 2021 336 16 -21
 2021 336 17 -20
 2021 336 18 -22
 2021 336 19 -24
 2021 336 20 -26
 2021 336 21 -26
 2021 336 22 -25
 2021 336 23 -27
 2021 337 0 -23
 2021 337 1 -21
 2021 337 2 -19
 2021 337 3 -17
 2021 337 4 -15
 2021 337 5 -12
 2021 337 6 -9
 2021 337 7 -9
 2021 337 8 -11
 2021 337 9 -15
 2021 337 10 -16
 2021 337 11 -14
 2021 337 12 -13
 2021 337 13 -13
 2021 337 14 -15
 2021 337 15 -19
 2021 337 16 -21
 2021 337 17 -14
 2021 337 18 -14
 2021 337 19 -18
 2021 337 20 -19
 2021 337 21 -17
 2021 337 22 -14
 2021 337 23 -13
 2021 338 0 -13
 2021 338 1 -11
 2021 338 2 -15
 2021 338 3 -16
 2021 338 4 -14
 2021 338 5 -14
 2021 338 6 -17
 2021 338 7 -21
 2021 338 8 -23
 2021 338 9 -25
 2021 338 10 -22
 2021 338 11 -17
 2021 338 12 -17
 2021 338 13 -14
 2021 338 14 -12
 2021 338 15 -18
 2021 338 16 -18
 2021 338 17 -13
 2021 338 18 -7
 2021 338 19 -7
 2021 338 20 -6
 2021 338 21 -7
 2021 338 22 -9
 2021 338 23 -12
 2021 339 0 -12
 2021 339 1 -12
 2021 339 2 -11
 2021 339 3 -13
 2021 339 4 -10
 2021 339 5 -8
 2021 339 6 -9
 2021 339 7 -12
 2021 339 8 -15
 2021 339 9 -17
 2021 339 10 -13
 2021 339 11 -10
 2021 339 12 -10
 2021 339 13 -9
 2021 339 14 -9
 2021 339 15 -8
 2021 339 16 -12
 2021 339 17 -12
 2021 339 18 -12
 2021 339 19 -15
 2021 339 20 -17
 2021 339 21 -17
 2021 339 22 -19
 2021 339 23 -24
 2021 340 0 -25
 2021 340 1 -19
 2021 340 2 -15
 2021 340 3 -13
 2021 340 4 -9
 2021 340 5 -9
 2021 340 6 -11
 2021 340 7 -7
 2021 340 8 -7
 2021 340 9 -8
 2021 340 10 -9
 2021 340 11 -12
 2021 340 12 -11
 2021 340 13 -6
 2021 340 14 -4
 2021 340 15 -9
 2021 340 16 -16
 2021 340 17 -16
 2021 340 18 -14
 2021 340 19 -14
 2021 340 20 -12
 2021 340 21 -11
 2021 340 22 -10
 2021 340 23 -12
 2021 341 0 -12
 2021 341 1 -8
 2021 341 2 -8
 2021 341 3 -7
 2021 341 4 -6
 2021 341 5 -5
 2021 341 6 -6
 2021 341 7 -6
 2021 341 8 -7
 2021 341 9 -6
 2021 341 10 -5
 2021 341 11 -5
 2021 341 12 -5
 2021 341 13 -5
 2021 341 14 -4
 2021 341 15 -6
 2021 341 16 -7
 2021 341 17 -6
 2021 341 18 -4
 2021 341 19 -6
 2021 341 20 -7
 2021 341 21 -5
 2021 341 22 -7
 2021 341 23 -5
 2021 342 0 -3
 2021 342 1 -4
 2021 342 2 -3
 2021 342 3 -3
 2021 342 4 -2
 2021 342 5 0
 2021 342 6 0
 2021 342 7 -2
 2021 342 8 -2
 2021 342 9 -4
 2021 342 10 -6
 2021 342 11 -4
 2021 342 12 -4
 2021 342 13 -7
 2021 342 14 -7
 2021 342 15 -7
 2021 342 16 -5
 2021 342 17 -4
 2021 342 18 -3
 2021 342 19 -6
 2021 342 20 -8
 2021 342 21 -8
 2021 342 22 -8
 2021 342 23 -9
 2021 343 0 -11
 2021 343 1 -13
 2021 343 2 -12
 2021 343 3 -10
 2021 343 4 -4
 2021 343 5 1
 2021 343 6 -1
 2021 343 7 -3
 2021 343 8 -3
 2021 343 9 -3
 2021 343 10 -1
 2021 343 11 1
 2021 343 12 1
 2021 343 13 2
 2021 343 14 1
 2021 343 15 -1
 2021 343 16 -1
 2021 343 17 0
 2021 343 18 0
 2021 343 19 1
 2021 343 20 1
 2021 343 21 1
 2021 343 22 -2
 2021 343 23 -2
 2021 344 0 -1
 2021 344 1 1
 2021 344 2 4
 2021 344 3 7
 2021 344 4 8
 2021 344 5 7
 2021 344 6 6
 2021 344 7 3
 2021 344 8 3
 2021 344 9 6
 2021 344 10 9
 2021 344 11 8
 2021 344 12 6
 2021 344 13 5
 2021 344 14 5
 2021 344 15 11
 2021 344 16 13
 2021 344 17 14
 2021 344 18 13
 2021 344 19 12
 2021 344 20 14
 2021 344 21 12
 2021 344 22 11
 2021 344 23 14
 2021 345 0 14
 2021 345 1 12
 2021 345 2 12
 2021 345 3 10
 2021 345 4 2
 2021 345 5 2
 2021 345 6 1
 2021 345 7 1
 2021 345 8 3
 2021 345 9 3
 2021 345 10 1
 2021 345 11 0
 2021 345 12 2
 2021 345 13 3
 2021 345 14 3
 2021 345 15 1
 2021 345 16 1
 2021 345 17 2
 2021 345 18 1
 2021 345 19 1
 2021 345 20 -3
 2021 345 21 -3
 2021 345 22 -1
 2021 345 23 -2
 2021 346 0 -1
 2021 346 1 0
 2021 346 2 1
 2021 346 3 1
 2021 346 4 3
 2021 346 5 4
 2021 346 6 4
 2021 346 7 4
 2021 346 8 2
 2021 346 9 1
 2021 346 10 1
 2021 346 11 2
 2021 346 12 3
 2021 346 13 3
 2021 346 14 1
 2021 346 15 -2
 2021 346 16 0
 2021 346 17 0
 2021 346 18 -1
 2021 346 19 1
 2021 346 20 3
 2021 346 21 6
 2021 346 22 9
 2021 346 23 10
 2021 347 0 10
 2021 347 1 10
 2021 347 2 8
 2021 347 3 5
 2021 347 4 -1
 2021 347 5 -7
 2021 347 6 0
 2021 347 7 7
 2021 347 8 5
 2021 347 9 6
 2021 347 10 4
 2021 347 11 1
 2021 347 12 -1
 2021 347 13 -1
 2021 347 14 0
 2021 347 15 0
 2021 347 16 -2
 2021 347 17 0
 2021 347 18 5
 2021 347 19 7
 2021 347 20 10
 2021 347 21 9
 2021 347 22 9
 2021 347 23 8
 2021 348 0 9
 2021 348 1 8
 2021 348 2 3
 2021 348 3 4
 2021 348 4 5
 2021 348 5 4
 2021 348 6 3
 2021 348 7 -1
 2021 348 8 -2
 2021 348 9 -5
 2021 348 10 -4
 2021 348 11 -1
 2021 348 12 0
 2021 348 13 -1
 2021 348 14 -3
 2021 348 15 -5
 2021 348 16 -4
 2021 348 17 -4
 2021 348 18 -5
 2021 348 19 -4
 2021 348 20 -4
 2021 348 21 1
 2021 348 22 0
 2021 348 23 -1
 2021 349 0 2
 2021 349 1 3
 2021 349 2 4
 2021 349 3 11
 2021 349 4 12
 2021 349 5 14
 2021 349 6 15
 2021 349 7 13
 2021 349 8 8
 2021 349 9 0
 2021 349 10 -10
 2021 349 11 -2
 2021 349 12 -2
 2021 349 13 -4
 2021 349 14 -6
 2021 349 15 -4
 2021 349 16 -8
 2021 349 17 -4
 2021 349 18 1
 2021 349 19 1
 2021 349 20 -2
 2021 349 21 -3
 2021 349 22 0
 2021 349 23 0
 2021 350 0 -1
 2021 350 1 1
 2021 350 2 3
 2021 350 3 1
 2021 350 4 0
 2021 350 5 1
 2021 350 6 -2
 2021 350 7 -8
 2021 350 8 -5
 2021 350 9 -7
 2021 350 10 -7
 2021 350 11 -11
 2021 350 12 -8
 2021 350 13 -5
 2021 350 14 -3
 2021 350 15 -1
 2021 350 16 -1
 2021 350 17 -2
 2021 350 18 -7
 2021 350 19 -7
 2021 350 20 -10
 2021 350 21 -7
 2021 350 22 -5
 2021 350 23 -3
 2021 351 0 -3
 2021 351 1 -2
 2021 351 2 -3
 2021 351 3 -3
 2021 351 4 -2
 2021 351 5 -1
 2021 351 6 -1
 2021 351 7 -3
 2021 351 8 -4
 2021 351 9 -4
 2021 351 10 -3
 2021 351 11 -3
 2021 351 12 -2
 2021 351 13 -2
 2021 351 14 1
 2021 351 15 0
 2021 351 16 -2
 2021 351 17 -3
 2021 351 18 0
 2021 351 19 0
 2021 351 20 0
 2021 351 21 -1
 2021 351 22 1
 2021 351 23 0
 2021 352 0 0
 2021 352 1 3
 2021 352 2 3
 2021 352 3 3
 2021 352 4 3
 2021 352 5 3
 2021 352 6 2
 2021 352 7 2
 2021 352 8 1
 2021 352 9 1
 2021 352 10 2
 2021 352 11 2
 2021 352 12 2
 2021 352 13 2
 2021 352 14 3
 2021 352 15 2
 2021 352 16 1
 2021 352 17 1
 2021 352 18 1
 2021 352 19 1
 2021 352 20 0
 2021 352 21 3
 2021 352 22 3
 2021 352 23 4
 2021 353 0 4
 2021 353 1 6
 2021 353 2 7
 2021 353 3 6
 2021 353 4 7
 2021 353 5 7
 2021 353 6 7
 2021 353 7 7
 2021 353 8 6
 2021 353 9 4
 2021 353 10 6
 2021 353 11 3
 2021 353 12 0
 2021 353 13 4
 2021 353 14 9
 2021 353 15 18
 2021 353 16 26
 2021 353 17 17
 2021 353 18 2
 2021 353 19 -30
 2021 353 20 -32
 2021 353 21 -31
 2021 353 22 -36
 2021 353 23 -27
 2021 354 0 -23
 2021 354 1 -17
 2021 354 2 -29
 2021 354 3 -32
 2021 354 4 -26
 2021 354 5 -20
 2021 354 6 -17
 2021 354 7 -14
 2021 354 8 -24
 2021 354 9 -25
 2021 354 10 -18
 2021 354 11 -16
 2021 354 12 -16
 2021 354 13 -19
 2021 354 14 -23
 2021 354 15 -27
 2021 354 16 -28
 2021 354 17 -27
 2021 354 18 -25
 2021 354 19 -22
 2021 354 20 -24
 2021 354 21 -30
 2021 354 22 -30
 2021 354 23 -28
 2021 355 0 -31
 2021 355 1 -29
 2021 355 2 -26
 2021 355 3 -20
 2021 355 4 -13
 2021 355 5 -13
 2021 355 6 -13
 2021 355 7 -18
 2021 355 8 -20
 2021 355 9 -18
 2021 355 10 -18
 2021 355 11 -18
 2021 355 12 -20
 2021 355 13 -19
 2021 355 14 -20
 2021 355 15 -20
 2021 355 16 -20
 2021 355 17 -19
 2021 355 18 -21
 2021 355 19 -19
 2021 355 20 -17
 2021 355 21 -15
 2021 355 22 -15
 2021 355 23 -17
 2021 356 0 -19
 2021 356 1 -17
 2021 356 2 -13
 2021 356 3 -11
 2021 356 4 -10
 2021 356 5 -13
 2021 356 6 -13
 2021 356 7 -15
 2021 356 8 -19
 2021 356 9 -17
 2021 356 10 -13
 2021 356 11 -14
 2021 356 12 -15
 2021 356 13 -15
 2021 356 14 -19
 2021 356 15 -20
 2021 356 16 -23
 2021 356 17 -22
 2021 356 18 -23
 2021 356 19 -22
 2021 356 20 -24
 2021 356 21 -24
 2021 356 22 -22
 2021 356 23 -20
 2021 357 0 -22
 2021 357 1 -20
 2021 357 2 -17
 2021 357 3 -14
 2021 357 4 -11
 2021 357 5 -10
 2021 357 6 -5
 2021 357 7 -2
 2021 357 8 -3
 2021 357 9 -8
 2021 357 10 -10
 2021 357 11 -11
 2021 357 12 -13
 2021 357 13 -11
 2021 357 14 -9
 2021 357 15 -8
 2021 357 16 -5
 2021 357 17 -7
 2021 357 18 -5
 2021 357 19 -7
 2021 357 20 -9
 2021 357 21 -7
 2021 357 22 -7
 2021 357 23 -7
 2021 358 0 -7
 2021 358 1 -5
 2021 358 2 -4
 2021 358 3 -4
 2021 358 4 -4
 2021 358 5 -4
 2021 358 6 -2
 2021 358 7 1
 2021 358 8 3
 2021 358 9 3
 2021 358 10 1
 2021 358 11 0
 2021 358 12 0
 2021 358 13 1
 2021 358 14 0
 2021 358 15 -3
 2021 358 16 -4
 2021 358 17 -4
 2021 358 18 -5
 2021 358 19 -6
 2021 358 20 -8
 2021 358 21 -7
 2021 358 22 -8
 2021 358 23 -14
 2021 359 0 -15
 2021 359 1 -11
 2021 359 2 -8
 2021 359 3 -6
 2021 359 4 -2
 2021 359 5 -3
 2021 359 6 -2
 2021 359 7 4
 2021 359 8 2
 2021 359 9 -2
 2021 359 10 -9
 2021 359 11 -10
 2021 359 12 -10
 2021 359 13 -8
 2021 359 14 -8
 2021 359 15 -14
 2021 359 16 -19
 2021 359 17 -19
 2021 359 18 -17
 2021 359 19 -16
 2021 359 20 -17
 2021 359 21 -17
 2021 359 22 -16
 2021 359 23 -14
 2021 360 0 -12
 2021 360 1 -11
 2021 360 2 -11
 2021 360 3 -11
 2021 360 4 -12
 2021 360 5 -12
 2021 360 6 -10
 2021 360 7 -4
 2021 360 8 0
 2021 360 9 -3
 2021 360 10 -10
 2021 360 11 -11
 2021 360 12 -9
 2021 360 13 -8
 2021 360 14 -6
 2021 360 15 -5
 2021 360 16 -4
 2021 360 17 -5
 2021 360 18 -5
 2021 360 19 -5
 2021 360 20 -4
 2021 360 21 -5
 2021 360 22 -6
 2021 360 23 -10
 2021 361 0 -14
 2021 361 1 -11
 2021 361 2 -7
 2021 361 3 -4
 2021 361 4 0
 2021 361 5 2
 2021 361 6 2
 2021 361 7 1
 2021 361 8 -1
 2021 361 9 5
 2021 361 10 12
 2021 361 11 9
 2021 361 12 4
 2021 361 13 -3
 2021 361 14 2
 2021 361 15 0
 2021 361 16 -14
 2021 361 17 -19
 2021 361 18 -23
 2021 361 19 -19
 2021 361 20 -16
 2021 361 21 -15
 2021 361 22 -19
 2021 361 23 -19
 2021 362 0 -22
 2021 362 1 -23
 2021 362 2 -21
 2021 362 3 -20
 2021 362 4 -19
 2021 362 5 -22
 2021 362 6 -26
 2021 362 7 -24
 2021 362 8 -22
 2021 362 9 -21
 2021 362 10 -19
 2021 362 11 -18
 2021 362 12 -20
 2021 362 13 -20
 2021 362 14 -18
 2021 362 15 -20
 2021 362 16 -21
 2021 362 17 -22
 2021 362 18 -20
 2021 362 19 -16
 2021 362 20 -16
 2021 362 21 -16
 2021 362 22 -18
 2021 362 23 -20
 2021 363 0 -19
 2021 363 1 -17
 2021 363 2 -15
 2021 363 3 -14
 2021 363 4 -12
 2021 363 5 -13
 2021 363 6 -11
 2021 363 7 -11
 2021 363 8 -10
 2021 363 9 -12
 2021 363 10 -8
 2021 363 11 -4
 2021 363 12 -4
 2021 363 13 -8
 2021 363 14 -6
 2021 363 15 -7
 2021 363 16 -6
 2021 363 17 -1
 2021 363 18 0
 2021 363 19 -4
 2021 363 20 0
 2021 363 21 13
 2021 363 22 19
 2021 363 23 24
 2021 364 0 26
 2021 364 1 21
 2021 364 2 10
 2021 364 3 8
 2021 364 4 10
 2021 364 5 8
 2021 364 6 10
 2021 364 7 12
 2021 364 8 8
 2021 364 9 -4
 2021 364 10 -8
 2021 364 11 -1
 2021 364 12 -1
 2021 364 13 -6
 2021 364 14 -4
 2021 364 15 -5
 2021 364 16 -8
 2021 364 17 -10
 2021 364 18 -7
 2021 364 19 -6
 2021 364 20 -6
 2021 364 21 -3
 2021 364 22 -4
 2021 364 23 -5
 2021 365 0 -4
 2021 365 1 -3
 2021 365 2 -2
 2021 365 3 -3
 2021 365 4 -2
 2021 365 5 0
 2021 365 6 0
 2021 365 7 1
 2021 365 8 3
 2021 365 9 3
 2021 365 10 4
 2021 365 11 5
 2021 365 12 5
 2021 365 13 2
 2021 365 14 0
 2021 365 15 0
 2021 365 16 2
 2021 365 17 6
 2021 365 18 9
 2021 365 19 7
 2021 365 20 7
 2021 365 21 12
 2021 365 22 8
 2021 365 23 4
 2022 1 0 6
 2022 1 1 -3
 2022 1 2 -7
 2022 1 3 -12
 2022 1 4 -21
 2022 1 5 -22
 2022 1 6 -17
 2022 1 7 -16
 2022 1 8 -17
 2022 1 9 -13
 2022 1 10 -12
 2022 1 11 -11
 2022 1 12 -10
 2022 1 13 -11
 2022 1 14 -10
 2022 1 15 -7
 2022 1 16 -7
 2022 1 17 -9
 2022 1 18 -13
 2022 1 19 -12
 2022 1 20 -12
 2022 1 21 -10
 2022 1 22 -10
 2022 1 23 -8
 2022 2 0 -7
 2022 2 1 -7
 2022 2 2 -8
 2022 2 3 -8
 2022 2 4 -9
 2022 2 5 -13
 2022 2 6 -14
 2022 2 7 -15
 2022 2 8 -14
 2022 2 9 -12
 2022 2 10 -9
 2022 2 11 -6
 2022 2 12 -5
 2022 2 13 -9
 2022 2 14 -11
 2022 2 15 -6
 2022 2 16 -5
 2022 2 17 -9
 2022 2 18 -10
 2022 2 19 -12
 2022 2 20 -13
 2022 2 21 -15
 2022 2 22 -12
 2022 2 23 -4
 2022 3 0 3
 2022 3 1 1
 2022 3 2 -1
 2022 3 3 -1
 2022 3 4 -6
 2022 3 5 -12
 2022 3 6 -17
 2022 3 7 -17
 2022 3 8 -20
 2022 3 9 -21
 2022 3 10 -25
 2022 3 11 -20
 2022 3 12 -11
 2022 3 13 -8
 2022 3 14 -10
 2022 3 15 -8
 2022 3 16 -8
 2022 3 17 -9
 2022 3 18 -11
 2022 3 19 -12
 2022 3 20 -11
 2022 3 21 -12
 2022 3 22 -14
 2022 3 23 -9
 2022 4 0 -6
 2022 4 1 -7
 2022 4 2 -6
 2022 4 3 -6
 2022 4 4 -6
 2022 4 5 -7
 2022 4 6 -8
 2022 4 7 -12
 2022 4 8 -15
 2022 4 9 -18
 2022 4 10 -19
 2022 4 11 -18
 2022 4 12 -14
 2022 4 13 -11
 2022 4 14 -10
 2022 4 15 -9
 2022 4 16 -10
 2022 4 17 -11
 2022 4 18 -11
 2022 4 19 -11
 2022 4 20 -9
 2022 4 21 -7
 2022 4 22 -7
 2022 4 23 -4
 2022 5 0 -3
 2022 5 1 -2
 2022 5 2 -2
 2022 5 3 -1
 2022 5 4 -1
 2022 5 5 -2
 2022 5 6 -2
 2022 5 7 -3
 2022 5 8 -6
 2022 5 9 -8
 2022 5 10 -7
 2022 5 11 -6
 2022 5 12 -5
 2022 5 13 -7
 2022 5 14 -4
 2022 5 15 -1
 2022 5 16 -3
 2022 5 17 -4
 2022 5 18 -3
 2022 5 19 -2
 2022 5 20 -1
 2022 5 21 -4
 2022 5 22 -5
 2022 5 23 -3
 2022 6 0 -4
 2022 6 1 -4
 2022 6 2 0
 2022 6 3 1
 2022 6 4 2
 2022 6 5 0
 2022 6 6 -1
 2022 6 7 -3
 2022 6 8 -5
 2022 6 9 -5
 2022 6 10 -4
 2022 6 11 -3
 2022 6 12 -1
 2022 6 13 0
 2022 6 14 1
 2022 6 15 3
 2022 6 16 4
 2022 6 17 1
 2022 6 18 0
 2022 6 19 -1
 2022 6 20 -1
 2022 6 21 -4
 2022 6 22 -6
 2022 6 23 -6
 2022 7 0 -6
 2022 7 1 -3
 2022 7 2 0
 2022 7 3 1
 2022 7 4 2
 2022 7 5 3
 2022 7 6 4
 2022 7 7 4
 2022 7 8 4
 2022 7 9 2
 2022 7 10 -1
 2022 7 11 -3
 2022 7 12 -6
 2022 7 13 -5
 2022 7 14 -1
 2022 7 15 3
 2022 7 16 4
 2022 7 17 5
 2022 7 18 6
 2022 7 19 5
 2022 7 20 4
 2022 7 21 0
 2022 7 22 -1
 2022 7 23 0
 2022 8 0 -2
 2022 8 1 -1
 2022 8 2 1
 2022 8 3 4
 2022 8 4 7
 2022 8 5 8
 2022 8 6 9
 2022 8 7 9
 2022 8 8 10
 2022 8 9 10
 2022 8 10 12
 2022 8 11 16
 2022 8 12 16
 2022 8 13 10
 2022 8 14 10
 2022 8 15 12
 2022 8 16 11
 2022 8 17 11
 2022 8 18 25
 2022 8 19 22
 2022 8 20 3
 2022 8 21 0
 2022 8 22 -14
 2022 8 23 -11
 2022 9 0 -11
 2022 9 1 -16
 2022 9 2 -12
 2022 9 3 -13
 2022 9 4 -13
 2022 9 5 -11
 2022 9 6 -8
 2022 9 7 -14
 2022 9 8 -18
 2022 9 9 -25
 2022 9 10 -26
 2022 9 11 -23
 2022 9 12 -26
 2022 9 13 -27
 2022 9 14 -26
 2022 9 15 -21
 2022 9 16 -16
 2022 9 17 -11
 2022 9 18 -9
 2022 9 19 -10
 2022 9 20 -10
 2022 9 21 -11
 2022 9 22 -11
 2022 9 23 -10
 2022 10 0 -10
 2022 10 1 -8
 2022 10 2 -4
 2022 10 3 -2
 2022 10 4 0
 2022 10 5 -2
 2022 10 6 -3
 2022 10 7 -7
 2022 10 8 -7
 2022 10 9 -7
 2022 10 10 -8
 2022 10 11 -7
 2022 10 12 -10
 2022 10 13 -13
 2022 10 14 -9
 2022 10 15 -10
 2022 10 16 -12
 2022 10 17 -14
 2022 10 18 -13
 2022 10 19 -13
 2022 10 20 -12
 2022 10 21 -11
 2022 10 22 -10
 2022 10 23 -6
 2022 11 0 -4
 2022 11 1 -4
 2022 11 2 -6
 2022 11 3 -9
 2022 11 4 -9
 2022 11 5 -7
 2022 11 6 -7
 2022 11 7 -6
 2022 11 8 -4
 2022 11 9 -2
 2022 11 10 -2
 2022 11 11 -1
 2022 11 12 -1
 2022 11 13 -6
 2022 11 14 -9
 2022 11 15 -11
 2022 11 16 -16
 2022 11 17 -11
 2022 11 18 -6
 2022 11 19 -3
 2022 11 20 -1
 2022 11 21 1
 2022 11 22 3
 2022 11 23 5
 2022 12 0 8
 2022 12 1 7
 2022 12 2 5
 2022 12 3 -1
 2022 12 4 -2
 2022 12 5 1
 2022 12 6 1
 2022 12 7 1
 2022 12 8 3
 2022 12 9 5
 2022 12 10 5
 2022 12 11 5
 2022 12 12 6
 2022 12 13 5
 2022 12 14 2
 2022 12 15 -3
 2022 12 16 -4
 2022 12 17 -4
 2022 12 18 -4
 2022 12 19 -3
 2022 12 20 0
 2022 12 21 2
 2022 12 22 4
 2022 12 23 2
 2022 13 0 1
 2022 13 1 -1
 2022 13 2 -2
 2022 13 3 -3
 2022 13 4 -3
 2022 13 5 -4
 2022 13 6 -2
 2022 13 7 -1
 2022 13 8 1
 2022 13 9 2
 2022 13 10 2
 2022 13 11 1
 2022 13 12 0
 2022 13 13 -1
 2022 13 14 -4
 2022 13 15 -5
 2022 13 16 -3
 2022 13 17 -2
 2022 13 18 -3
 2022 13 19 -3
 2022 13 20 -2
 2022 13 21 2
 2022 13 22 5
 2022 13 23 6
 2022 14 0 3
 2022 14 1 1
 2022 14 2 1
 2022 14 3 2
 2022 14 4 -1
 2022 14 5 0
 2022 14 6 2
 2022 14 7 2
 2022 14 8 6
 2022 14 9 8
 2022 14 10 9
 2022 14 11 14
 2022 14 12 12
 2022 14 13 12
 2022 14 14 5
 2022 14 15 4
 2022 14 16 -3
 2022 14 17 -17
 2022 14 18 -28
 2022 14 19 -43
 2022 14 20 -51
 2022 14 21 -73
 2022 14 22 -91
 2022 14 23 -88
 2022 15 0 -73
 2022 15 1 -69
 2022 15 2 -66
 2022 15 3 -54
 2022 15 4 -53
 2022 15 5 -43
 2022 15 6 -51
 2022 15 7 -53
 2022 15 8 -54
 2022 15 9 -55
 2022 15 10 -55
 2022 15 11 -47
 2022 15 12 -36
 2022 15 13 -25
 2022 15 14 -21
 2022 15 15 -22
 2022 15 16 -21
 2022 15 17 -19
 2022 15 18 -24
 2022 15 19 -31
 2022 15 20 -28
 2022 15 21 -33
 2022 15 22 -39
 2022 15 23 -36
 2022 16 0 -41
 2022 16 1 -50
 2022 16 2 -50
 2022 16 3 -49
 2022 16 4 -44
 2022 16 5 -44
 2022 16 6 -46
 2022 16 7 -44
 2022 16 8 -37
 2022 16 9 -43
 2022 16 10 -42
 2022 16 11 -34
 2022 16 12 -31
 2022 16 13 -27
 2022 16 14 -30
 2022 16 15 -28
 2022 16 16 -26
 2022 16 17 -28
 2022 16 18 -25
 2022 16 19 -17
 2022 16 20 -23
 2022 16 21 -22
 2022 16 22 -21
 2022 16 23 -24
 2022 17 0 -24
 2022 17 1 -23
 2022 17 2 -18
 2022 17 3 -18
 2022 17 4 -15
 2022 17 5 -17
 2022 17 6 -17
 2022 17 7 -18
 2022 17 8 -24
 2022 17 9 -24
 2022 17 10 -20
 2022 17 11 -21
 2022 17 12 -24
 2022 17 13 -22
 2022 17 14 -20
 2022 17 15 -21
 2022 17 16 -25
 2022 17 17 -26
 2022 17 18 -27
 2022 17 19 -31
 2022 17 20 -30
 2022 17 21 -27
 2022 17 22 -18
 2022 17 23 -17
 2022 18 0 -32
 2022 18 1 -29
 2022 18 2 -24
 2022 18 3 -25
 2022 18 4 -27
 2022 18 5 -23
 2022 18 6 -23
 2022 18 7 -30
 2022 18 8 -27
 2022 18 9 -25
 2022 18 10 -27
 2022 18 11 -26
 2022 18 12 -16
 2022 18 13 -17
 2022 18 14 -22
 2022 18 15 -15
 2022 18 16 -19
 2022 18 17 -24
 2022 18 18 -24
 2022 18 19 -25
 2022 18 20 -26
 2022 18 21 -32
 2022 18 22 -34
 2022 18 23 -32
 2022 19 0 -30
 2022 19 1 -34
 2022 19 2 -41
 2022 19 3 -44
